,DATE,SEX,AGE,AREA,INCOME,SEOUL,GYEONGI,BUSAN,CHUNGNAM,CHUNGBUK,GYEONGNAM,GYEONGBUK,JEONNAM,JEONBUK,GANGWON,JEJU
9057,20230612,0,0,0,2,3,3,3,3,2,2,2,2,2,2,2
9058,20230612,0,0,1,4,0,1,0,1,0,1,1,1,1,0,0
9059,20230612,0,0,1,4,0,2,2,2,2,2,2,1,1,2,4
9060,20230612,0,0,6,1,2,2,2,2,2,2,2,2,2,2,2
9061,20230612,0,0,1,3,2,1,4,4,4,2,2,4,4,4,4
9062,20230612,0,0,3,4,3,3,3,3,4,4,4,1,1,4,2
9063,20230612,1,0,8,2,2,2,2,2,2,2,2,2,2,2,2
9064,20230612,1,4,8,2,2,2,3,3,3,4,2,4,2,2,4
9065,20230612,1,1,8,3,2,2,4,2,1,4,2,2,1,0,3
9066,20230612,0,3,8,3,2,0,0,0,0,1,0,0,0,2,2
9067,20230612,1,4,8,4,2,2,1,2,2,2,3,2,2,2,2
9068,20230612,0,2,1,3,2,2,4,2,2,2,2,2,2,4,4
9069,20230612,0,3,8,1,2,2,2,2,2,0,2,2,2,2,2
9070,20230612,1,1,14,4,2,3,3,3,1,2,2,3,3,3,1
9071,20230612,0,3,1,1,2,2,3,1,1,2,3,1,1,2,3
9072,20230612,0,2,0,3,1,3,2,2,1,2,2,2,2,3,1
9073,20230612,0,3,1,1,1,2,3,2,1,3,2,2,3,2,3
9074,20230612,1,3,2,1,2,4,2,3,3,2,2,3,2,4,2
9075,20230612,1,0,5,2,3,1,2,2,1,2,2,2,2,3,3
9076,20230612,1,2,10,4,2,2,2,2,2,2,2,3,2,3,2
9077,20230612,1,0,13,3,4,2,4,4,2,2,2,2,2,2,2
9078,20230612,1,4,8,1,2,2,1,2,0,2,2,1,2,2,2
9079,20230612,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2
9080,20230612,0,2,4,2,4,3,1,2,2,0,3,3,0,4,1
9081,20230612,1,1,7,2,2,2,2,3,2,2,2,2,2,4,2
9082,20230612,1,1,10,2,2,2,2,2,2,1,1,1,2,3,3
9083,20230612,0,2,1,4,4,2,0,3,3,2,2,3,3,1,3
9084,20230612,0,2,7,2,3,2,2,2,2,3,3,2,2,2,3
9085,20230612,1,0,14,3,3,3,2,2,2,2,2,2,2,4,4
9086,20230612,0,2,4,3,3,3,2,2,1,3,2,2,0,1,1
9087,20230612,1,2,6,2,2,2,2,3,3,3,2,2,2,3,3
9088,20230612,1,4,0,1,1,0,4,2,1,2,2,1,0,4,1
9089,20230612,0,2,1,3,0,0,0,0,0,0,0,0,0,2,0
9090,20230612,0,4,15,3,2,2,2,1,2,1,2,3,1,3,2
9091,20230612,1,2,1,4,3,3,3,2,2,3,2,3,3,3,2
9093,20230612,0,0,7,1,2,4,0,1,3,3,1,1,1,2,3
9094,20230612,0,2,7,4,2,2,2,2,2,2,2,3,2,3,4
9095,20230612,1,2,6,2,2,2,4,2,3,3,2,2,2,4,4
9096,20230612,0,1,5,4,2,2,2,2,2,2,2,2,2,2,4
9097,20230612,1,3,2,2,2,3,3,2,3,3,2,2,2,2,1
9098,20230612,0,2,5,3,2,2,2,2,2,2,2,2,2,2,3
9099,20230612,0,4,6,2,1,2,3,3,2,1,2,2,2,3,3
9100,20230612,0,3,8,2,2,2,3,2,2,2,2,2,2,3,3
9102,20230612,0,3,3,3,3,3,2,4,3,1,1,3,3,0,1
9103,20230612,0,4,7,2,2,2,3,2,3,2,3,2,2,3,2
9104,20230612,0,3,1,4,0,3,2,2,3,0,0,3,3,3,0
9105,20230612,0,4,14,2,1,0,2,2,3,1,1,2,2,3,3
9106,20230612,0,2,13,2,2,2,2,2,2,2,2,2,2,2,0
9107,20230612,1,1,0,1,2,2,0,2,2,2,2,2,2,1,0
9108,20230612,1,4,11,3,2,2,2,3,3,2,2,4,2,2,4
9109,20230612,1,3,15,3,2,2,2,2,2,3,2,2,2,4,3
9110,20230612,0,4,8,2,1,2,2,2,2,2,2,2,1,1,3
9111,20230612,0,4,8,2,2,0,0,0,0,0,0,0,0,0,0
9112,20230612,0,1,11,2,2,2,4,2,2,2,2,2,2,2,3
9113,20230612,1,3,10,3,2,3,2,2,2,2,2,3,2,2,1
9114,20230612,1,3,2,4,3,2,2,2,2,2,2,2,2,4,3
9115,20230612,1,1,14,2,4,1,4,3,4,4,4,4,4,4,4
9117,20230612,0,2,1,2,2,4,0,0,0,0,0,1,3,2,2
9118,20230612,0,3,2,1,2,2,2,1,1,2,1,1,1,3,3
9119,20230612,1,1,0,4,2,2,4,2,2,3,2,3,2,2,3
9120,20230612,1,1,5,1,4,2,3,2,2,2,2,2,2,2,2
9121,20230612,1,2,10,3,3,3,3,3,3,2,3,3,3,3,3
9122,20230612,0,1,5,3,4,1,4,2,3,3,2,1,2,3,0
9123,20230612,1,2,15,1,3,2,4,2,2,2,2,2,2,2,4
9124,20230612,1,2,15,4,2,2,3,2,2,2,3,2,2,3,4
9125,20230612,1,2,5,4,3,2,1,3,3,3,2,0,0,3,3
9126,20230612,0,4,4,1,1,1,1,1,2,0,0,2,1,1,0
9127,20230612,1,2,4,2,2,3,2,3,3,2,2,2,3,2,2
9128,20230612,0,3,11,3,0,1,2,1,1,1,0,2,0,0,1
9129,20230612,0,1,1,4,2,2,3,2,3,2,2,1,2,3,4
9130,20230612,0,3,12,4,3,1,2,1,1,2,1,2,2,2,0
9131,20230612,0,2,1,4,3,3,1,2,2,2,1,3,2,3,3
9132,20230612,1,0,3,3,3,3,3,3,2,2,3,3,2,2,3
9133,20230612,0,2,11,3,2,2,2,2,2,2,2,2,2,2,2
9134,20230612,0,3,1,4,1,0,2,0,0,1,0,0,0,2,2
9136,20230612,1,0,12,1,3,2,2,2,2,2,2,2,2,3,3
9137,20230612,0,2,1,1,0,0,3,0,1,2,0,0,1,2,4
9139,20230612,0,4,0,4,2,1,3,1,1,3,2,3,3,2,3
9140,20230612,0,1,1,4,2,3,4,3,3,3,3,3,3,3,2
9141,20230612,1,2,1,2,2,2,2,2,2,2,2,1,2,3,0
9142,20230612,0,3,1,3,2,2,2,2,2,2,2,2,2,2,2
9143,20230612,1,4,10,2,2,2,2,2,2,1,1,1,1,2,2
9144,20230612,0,1,12,4,3,2,4,2,2,3,3,3,2,2,4
9145,20230612,1,2,9,1,2,2,2,2,2,2,2,2,2,2,0
9147,20230612,1,3,2,3,1,1,2,1,1,2,2,1,1,2,2
9148,20230612,0,2,14,1,0,1,0,2,1,0,0,1,1,1,0
9150,20230612,1,3,14,2,2,2,3,1,3,3,2,2,2,3,4
9151,20230612,1,2,0,2,3,0,3,3,4,3,3,0,0,4,1
9152,20230612,1,0,3,2,3,2,2,1,2,3,2,3,0,4,4
9153,20230612,1,1,8,3,2,1,4,2,3,1,2,3,3,2,4
9155,20230612,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
9156,20230612,1,2,1,3,0,2,4,2,2,2,2,1,1,3,3
9157,20230612,0,1,8,4,3,3,3,0,0,2,3,1,0,3,3
9158,20230612,1,4,8,4,3,1,3,2,2,2,2,3,3,4,4
9159,20230612,0,3,8,1,2,2,3,2,2,2,2,3,3,3,4
9160,20230612,1,4,2,3,2,1,3,1,2,3,3,3,2,4,4
9161,20230612,0,2,3,2,2,3,3,2,2,3,2,2,1,3,2
9162,20230612,0,2,11,3,3,3,2,3,2,2,2,3,3,3,2
9163,20230612,0,4,2,3,2,2,2,3,3,2,3,3,3,3,2
9164,20230612,0,2,3,2,2,3,3,2,3,3,3,2,3,3,3
9165,20230612,1,4,15,3,0,2,3,2,1,2,0,0,0,3,4
9166,20230612,1,3,9,3,3,2,2,2,2,2,2,2,2,2,1
9167,20230612,1,4,5,4,2,2,2,2,2,2,2,3,2,2,2
9168,20230612,1,4,8,2,2,2,3,2,2,2,2,2,2,4,4
9169,20230612,1,4,2,1,4,2,3,2,3,3,2,1,1,3,2
9170,20230612,1,3,5,4,2,2,3,2,2,3,2,2,2,3,3
9171,20230612,0,2,10,3,1,3,3,2,2,3,2,2,2,2,2
9172,20230612,1,1,7,3,2,2,2,1,1,2,2,1,1,3,3
9173,20230612,1,1,7,2,3,3,2,2,2,2,2,2,2,2,3
9174,20230612,0,4,14,4,3,1,2,0,0,1,0,3,2,1,2
9175,20230612,1,3,13,2,2,2,3,2,2,2,3,2,2,2,2
9176,20230612,1,2,11,3,2,2,2,2,2,2,2,2,2,2,2
9177,20230612,1,0,4,1,3,3,3,2,0,3,3,2,3,3,3
9178,20230612,0,2,1,4,2,3,3,2,0,2,3,0,0,2,4
9179,20230612,0,3,1,4,2,2,3,2,2,3,3,3,3,2,2
9181,20230612,1,1,8,3,2,1,2,2,2,1,2,2,2,2,2
9182,20230612,0,1,1,2,2,2,4,2,2,4,4,4,4,4,4
9183,20230612,1,4,7,2,2,2,2,2,2,2,2,2,2,3,2
9184,20230612,0,3,10,2,2,3,2,2,2,2,2,3,2,2,2
9185,20230612,1,0,3,2,3,3,1,2,2,2,2,2,2,4,4
9186,20230612,0,3,2,2,3,2,3,2,2,3,2,2,2,3,2
9187,20230612,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
9188,20230612,0,2,12,3,3,3,4,2,2,4,3,4,3,3,4
9189,20230612,0,2,7,3,1,1,2,1,1,1,1,1,1,2,2
9190,20230612,0,2,1,2,2,2,2,2,0,0,0,0,0,2,0
9191,20230612,0,1,9,4,3,2,2,2,2,2,2,2,2,3,3
9192,20230612,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0
9193,20230612,0,3,1,3,2,2,2,2,2,2,2,2,2,2,2
9194,20230612,0,3,10,3,1,0,2,2,1,3,3,4,1,2,0
9195,20230612,0,3,1,2,2,2,1,3,3,1,2,2,2,2,2
9196,20230612,0,3,8,3,2,2,2,2,2,3,3,2,2,3,3
9197,20230612,1,3,0,2,1,1,4,1,1,1,1,1,1,4,4
9198,20230612,1,2,2,4,2,2,3,3,3,2,3,4,3,4,4
9199,20230612,0,3,8,4,4,4,2,3,3,0,0,2,2,4,4
9200,20230612,1,0,6,4,3,3,3,2,3,3,2,3,3,3,3
9201,20230612,1,3,4,2,2,2,2,2,2,2,2,3,2,2,2
9202,20230612,0,1,8,4,3,3,2,1,1,2,2,2,3,2,3
9203,20230612,0,3,10,3,1,2,2,2,2,3,1,1,1,2,3
9204,20230612,1,4,0,1,3,2,3,1,1,1,1,1,1,3,3
9205,20230612,1,4,14,2,2,2,3,2,2,2,2,2,2,2,3
9206,20230612,1,3,10,2,3,2,3,2,2,2,2,1,1,3,3
9207,20230612,0,1,7,1,2,4,2,2,2,2,2,3,2,2,2
9208,20230612,1,4,5,2,1,1,2,2,2,1,1,1,3,3,3
9209,20230612,1,3,5,2,4,3,4,2,2,2,2,2,2,3,4
9210,20230612,1,2,11,2,1,2,2,2,2,2,2,2,2,2,2
9211,20230612,1,0,8,3,2,2,3,2,2,3,3,3,3,3,4
9212,20230612,1,4,9,1,2,1,3,2,1,1,1,3,1,3,3
9213,20230612,0,3,3,3,2,1,3,1,1,2,3,2,2,1,0
9214,20230612,1,2,10,4,2,1,3,2,0,0,0,3,2,3,2
9215,20230612,0,3,2,3,2,2,2,2,2,2,2,2,2,3,2
9216,20230612,0,3,9,4,3,3,2,2,2,2,2,3,2,3,2
9217,20230612,1,4,14,1,2,2,3,2,2,3,3,2,2,2,3
9218,20230612,1,4,9,3,3,3,1,2,2,1,1,4,1,4,0
9219,20230612,0,3,6,4,3,2,2,2,2,2,2,4,3,2,1
9220,20230612,1,0,12,4,3,2,4,2,2,2,2,2,2,3,4
9221,20230612,0,2,1,3,2,2,3,2,3,2,2,2,2,3,3
9222,20230612,1,4,8,3,2,2,2,3,3,3,3,2,2,2,2
9223,20230612,1,4,8,4,2,2,0,1,0,0,0,1,2,2,1
9224,20230612,0,3,9,3,2,2,3,0,0,2,2,2,2,1,0
9226,20230612,0,2,1,2,2,2,3,2,1,1,2,0,2,1,3
9227,20230619,1,3,9,4,2,2,2,3,2,2,2,2,2,2,3
9228,20230619,1,3,9,4,3,1,2,2,2,2,3,2,3,3,2
9229,20230619,1,3,2,4,3,2,2,2,1,0,1,1,1,2,3
9230,20230619,1,3,2,4,3,2,3,2,3,4,3,3,1,3,2
9231,20230619,1,2,8,4,2,3,3,2,2,1,2,2,2,2,3
9232,20230619,1,2,8,3,2,0,0,1,0,0,0,3,0,3,4
9233,20230619,1,2,8,3,4,1,4,1,2,3,1,4,3,2,4
9234,20230619,1,2,8,4,1,2,3,2,2,2,2,3,3,3,2
9235,20230619,1,2,8,3,2,3,3,2,3,3,1,3,2,4,4
9236,20230619,1,2,6,1,2,2,2,2,2,2,2,3,3,2,3
9237,20230619,1,2,15,3,3,2,3,2,1,3,1,3,2,2,3
9238,20230619,1,1,8,3,2,2,3,2,2,2,2,2,2,3,4
9239,20230619,1,1,8,4,2,2,3,3,2,2,2,2,2,2,3
9240,20230619,1,1,8,2,2,1,4,2,2,2,1,1,3,3,3
9241,20230619,1,1,8,4,2,3,2,3,2,2,2,2,3,2,4
9242,20230619,1,1,8,1,2,2,2,2,2,2,2,2,2,3,0
9243,20230619,1,1,8,2,2,2,4,3,3,3,3,1,3,3,2
9244,20230619,1,1,6,2,0,1,0,2,3,2,2,0,0,3,2
9245,20230619,1,1,6,1,3,2,3,2,2,3,3,2,2,4,4
9246,20230619,1,1,12,4,4,3,3,3,2,2,3,3,2,4,4
9247,20230619,1,1,12,4,3,2,1,3,0,1,2,2,2,3,3
9248,20230619,1,1,12,3,1,2,3,2,2,2,1,2,2,2,2
9249,20230619,1,0,8,2,3,3,3,2,3,2,3,2,3,3,4
9250,20230619,1,0,1,4,2,2,2,2,2,2,2,2,2,3,3
9251,20230619,1,0,1,1,2,2,2,3,2,2,4,2,2,2,4
9252,20230619,1,0,1,2,3,3,2,3,2,2,2,2,2,2,3
9253,20230619,1,0,1,4,2,2,3,2,2,2,2,2,2,2,3
9254,20230619,1,0,1,1,2,2,4,3,3,4,3,3,3,3,4
9256,20230619,0,4,10,1,1,1,2,1,1,1,1,1,1,1,1
9257,20230619,0,4,4,2,2,3,3,3,2,2,3,2,2,3,3
9258,20230619,0,4,4,2,0,0,0,0,0,0,0,2,0,2,0
9259,20230619,0,3,8,2,2,2,2,2,2,2,2,2,2,2,2
9260,20230619,0,3,8,3,2,1,3,1,1,1,1,1,2,2,2
9261,20230619,0,3,8,1,2,4,4,2,2,2,3,4,2,4,0
9262,20230619,0,3,8,4,2,1,2,2,2,2,2,2,2,3,4
9263,20230619,0,3,8,3,2,4,2,4,2,3,2,3,3,2,2
9264,20230619,0,3,8,4,2,3,1,1,1,1,0,3,3,1,3
9265,20230619,0,3,8,2,2,2,2,3,3,3,4,0,0,2,0
9266,20230619,0,3,8,4,2,0,2,0,2,0,0,2,3,2,3
9267,20230619,0,3,7,2,2,2,3,1,1,1,1,1,1,2,3
9268,20230619,0,3,7,4,2,2,3,2,3,3,2,3,3,3,4
9269,20230619,0,3,7,3,2,3,2,2,1,1,2,1,2,1,3
9270,20230619,0,3,7,4,2,2,2,3,2,2,2,2,2,2,2
9271,20230619,0,3,5,4,2,3,3,4,4,4,4,2,3,3,2
9272,20230619,0,3,5,2,2,2,2,2,2,2,2,3,2,2,3
9273,20230619,0,3,14,2,1,1,2,2,2,2,2,3,2,2,2
9274,20230619,0,2,7,3,2,2,2,2,2,1,2,3,2,2,3
9275,20230619,0,2,7,2,1,1,1,1,1,2,1,1,1,2,3
9276,20230619,0,2,7,1,3,2,4,1,1,0,1,2,1,2,2
9277,20230619,0,2,11,2,1,1,1,1,3,2,2,2,2,1,2
9278,20230619,0,2,11,2,2,2,2,2,2,2,2,2,2,3,2
9279,20230619,0,2,11,3,2,2,2,2,3,3,2,3,2,1,3
9280,20230619,0,1,8,3,2,2,2,3,0,2,0,0,0,3,1
9281,20230619,0,1,8,2,2,2,3,2,2,2,2,3,2,3,3
9282,20230619,0,1,8,2,2,2,1,1,2,2,2,2,2,3,2
9283,20230619,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0
9284,20230619,0,1,8,2,1,2,2,2,0,1,2,1,1,1,2
9285,20230619,0,1,10,3,4,0,3,0,1,1,2,0,0,4,0
9286,20230619,0,1,10,2,3,3,3,3,3,2,2,2,2,3,3
9287,20230619,0,0,5,4,3,1,3,2,2,2,3,2,2,1,3
9288,20230619,0,0,5,2,3,2,1,2,2,1,1,2,2,1,3
9289,20230619,0,0,5,4,2,2,2,2,2,2,2,2,2,2,2
9290,20230619,0,0,10,2,3,4,4,0,0,0,0,0,2,2,3
9291,20230619,0,0,10,4,3,3,3,2,2,2,2,2,2,3,3
9292,20230619,1,3,1,2,2,2,3,2,2,2,2,2,2,2,4
9293,20230619,1,3,1,1,2,1,2,2,2,2,2,0,1,2,2
9294,20230619,1,3,1,2,3,2,3,2,2,3,2,3,2,3,2
9295,20230619,1,3,1,2,0,2,2,2,2,0,0,3,2,1,2
9296,20230619,1,3,1,4,2,2,4,2,3,3,2,3,2,3,4
9297,20230619,1,3,1,4,2,2,2,2,2,2,2,2,2,3,3
9298,20230619,1,3,1,4,2,1,2,2,2,1,2,2,2,1,2
9299,20230619,1,1,1,3,3,2,2,2,2,4,2,3,3,2,4
9300,20230619,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3
9301,20230619,1,0,14,4,2,2,3,3,3,2,2,3,3,2,2
9302,20230619,1,0,14,2,3,2,2,2,1,1,1,1,1,2,3
9303,20230619,0,4,3,3,2,3,2,2,2,2,2,3,3,4,3
9304,20230619,0,4,3,3,4,4,3,3,3,3,2,3,3,3,2
9305,20230619,0,4,1,2,3,2,2,2,2,2,2,2,2,2,1
9306,20230619,0,4,1,3,2,0,3,0,0,1,1,2,2,2,3
9307,20230619,0,4,1,3,2,3,2,3,0,1,1,4,3,2,0
9308,20230619,0,4,1,4,2,2,2,2,2,2,2,2,2,3,1
9309,20230619,0,4,1,2,2,2,2,2,2,2,2,3,3,4,3
9310,20230619,0,4,1,4,2,2,2,3,3,3,2,2,2,3,2
9311,20230619,0,3,6,4,2,2,2,3,2,2,2,2,2,3,3
9312,20230619,0,3,12,2,2,2,2,2,2,2,2,2,2,2,2
9313,20230619,0,3,2,3,2,2,1,2,2,1,2,2,2,2,2
9314,20230619,0,3,2,4,2,2,2,2,2,2,2,2,2,2,2
9315,20230619,0,3,1,4,2,2,2,2,2,0,2,2,2,3,0
9316,20230619,0,3,1,4,2,2,3,2,2,2,2,2,2,4,4
9317,20230619,0,3,1,4,0,2,2,2,2,2,2,2,2,3,0
9318,20230619,0,3,1,3,2,2,2,2,2,2,2,2,2,3,1
9319,20230619,0,3,1,1,2,1,2,1,2,1,1,1,1,2,1
9320,20230619,0,3,1,3,2,2,2,2,2,2,2,2,2,2,2
9321,20230619,0,3,1,4,2,2,2,2,3,1,1,2,2,2,0
9322,20230619,0,2,1,2,2,2,0,0,0,0,0,0,0,1,1
9323,20230619,0,2,1,4,2,1,2,2,2,2,2,2,2,4,3
9324,20230619,0,2,1,2,2,3,2,2,2,2,2,3,2,3,2
9325,20230619,0,2,1,2,0,1,3,2,2,1,2,2,2,3,3
9326,20230619,0,2,8,3,2,2,3,2,2,2,2,3,1,3,2
9327,20230619,0,2,8,3,2,2,3,2,2,2,2,2,2,3,3
9328,20230619,0,2,8,2,2,2,2,3,2,2,2,3,3,2,2
9329,20230619,0,2,8,3,2,3,4,2,3,3,3,4,4,3,4
9330,20230619,0,2,8,4,2,1,3,2,1,1,1,3,3,2,0
9331,20230619,0,2,8,2,2,0,2,0,0,0,0,0,0,0,0
9332,20230619,0,2,8,4,2,3,3,0,0,0,3,0,0,4,3
9333,20230619,0,1,4,2,2,2,3,2,2,2,2,2,2,3,3
9334,20230619,0,1,4,2,3,3,2,2,2,2,2,3,3,3,2
9335,20230619,0,0,14,3,3,3,3,3,1,1,1,1,1,1,2
9336,20230619,0,0,8,2,1,1,3,2,2,1,2,1,2,1,2
9338,20230619,0,0,8,2,2,2,3,3,3,2,2,2,2,2,2
9341,20230619,0,0,1,3,2,2,3,2,2,2,2,2,2,2,2
9342,20230619,0,0,1,2,2,2,3,2,2,2,3,2,2,3,1
9343,20230619,0,0,15,1,2,2,2,2,2,2,2,2,2,2,2
9344,20230619,0,0,1,4,3,2,3,2,2,2,2,2,3,2,3
9345,20230619,1,4,8,4,2,2,2,4,2,1,1,3,2,3,0
9346,20230619,1,3,8,2,2,2,2,2,2,2,3,3,2,4,3
9347,20230619,1,4,8,4,2,2,4,2,2,2,2,3,2,3,4
9348,20230619,0,4,8,1,2,2,2,2,1,2,2,1,1,3,1
9349,20230619,0,4,8,3,2,2,2,1,1,1,2,0,0,2,3
9350,20230619,1,4,8,2,3,3,3,2,2,2,3,3,3,2,3
9352,20230619,1,4,5,3,2,1,3,2,3,1,2,1,1,3,2
9353,20230619,1,3,8,2,2,2,3,2,2,2,2,3,3,2,3
9354,20230619,1,2,1,3,4,2,4,1,2,0,0,3,1,3,4
9355,20230619,1,2,0,3,2,2,2,2,2,2,2,2,2,3,1
9356,20230619,0,1,1,3,2,2,2,2,2,2,2,2,2,2,2
9357,20230619,1,4,4,1,2,2,2,2,2,2,2,2,2,2,2
9358,20230619,1,4,1,4,2,2,2,2,2,2,2,2,2,3,2
9359,20230619,0,1,2,2,0,0,2,1,1,3,1,1,1,0,4
9360,20230619,1,2,14,3,4,2,4,2,2,3,2,2,2,3,4
9361,20230619,1,4,10,4,3,2,2,3,3,3,3,3,3,2,4
9362,20230619,1,2,2,4,3,2,2,2,2,3,2,2,2,3,3
9363,20230619,1,3,8,4,2,2,2,2,2,2,2,2,2,2,2
9364,20230619,1,0,12,4,2,2,3,2,2,2,2,2,2,2,3
9365,20230619,0,2,6,3,2,2,2,2,2,2,2,2,2,2,1
9366,20230619,1,3,3,3,2,2,2,3,3,2,2,2,2,2,2
9367,20230619,1,2,5,2,2,4,2,1,1,1,2,1,1,1,2
9368,20230619,1,3,7,4,4,2,2,2,2,2,2,2,2,4,1
9369,20230619,0,3,11,3,3,2,2,3,0,2,0,3,0,0,2
9371,20230619,1,4,15,2,3,1,2,2,2,1,2,1,1,3,2
9372,20230619,1,1,2,4,3,2,3,1,2,3,3,2,3,4,2
9373,20230619,1,1,14,2,2,2,2,2,2,2,2,2,2,2,3
9374,20230619,0,1,12,2,4,4,4,4,4,4,4,4,4,4,4
9375,20230619,1,2,1,3,0,2,3,2,2,2,2,2,2,2,4
9376,20230619,0,0,15,1,3,2,3,2,2,2,2,2,1,2,2
9377,20230619,1,4,1,1,3,3,3,2,3,3,2,2,2,3,3
9378,20230619,1,2,9,2,3,2,2,2,2,3,3,3,3,2,2
9379,20230619,0,1,12,2,4,3,4,2,3,2,4,3,2,4,4
9380,20230619,1,2,7,2,3,2,2,2,1,2,1,3,1,3,1
9382,20230619,0,4,7,3,2,3,2,3,3,2,2,3,3,3,3
9383,20230619,1,1,3,4,4,2,3,2,3,2,3,2,2,4,4
9384,20230619,0,4,8,2,3,3,2,2,4,2,2,3,2,4,4
9385,20230619,1,3,15,4,2,2,2,2,3,3,3,3,2,2,2
9386,20230619,0,3,0,4,4,1,2,1,2,1,1,1,1,4,4
9387,20230619,1,3,14,3,3,3,1,1,1,3,1,1,3,3,1
9388,20230619,1,2,1,3,2,2,2,2,2,2,2,2,2,1,1
9389,20230619,1,0,13,2,4,2,1,2,2,1,2,2,1,1,3
9390,20230619,0,4,5,4,2,2,2,2,2,2,3,2,3,2,3
9391,20230619,0,1,14,2,0,2,0,0,0,0,0,1,0,3,2
9392,20230619,1,2,2,1,3,2,2,2,2,2,2,2,2,3,2
9393,20230619,0,3,4,3,3,3,3,2,2,3,2,2,2,3,2
9394,20230619,1,4,1,1,2,2,3,2,2,3,2,2,2,3,3
9395,20230619,1,4,1,4,2,1,2,2,2,2,2,1,1,3,3
9396,20230619,0,0,1,4,3,2,3,3,3,3,1,3,2,2,2
9397,20230619,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2
9399,20230619,0,1,1,3,1,1,3,2,0,0,0,0,0,1,3
9400,20230619,1,2,10,3,3,2,3,2,3,3,1,1,3,2,3
9401,20230619,0,1,0,1,4,3,3,3,2,2,2,1,2,2,2
9402,20230619,1,1,14,3,1,2,2,2,2,2,2,3,2,3,3
9403,20230619,0,4,5,3,2,2,3,2,2,2,3,2,2,3,3
9404,20230619,0,1,2,2,1,1,2,2,2,2,2,3,3,3,2
9405,20230619,1,4,1,1,2,2,3,2,2,2,2,2,2,3,2
9406,20230619,0,4,5,3,2,0,3,2,2,3,3,1,2,3,2
9407,20230619,0,4,9,2,2,2,2,2,2,2,2,2,2,2,0
9408,20230619,1,4,10,4,2,2,2,2,2,2,2,2,2,2,2
9409,20230619,0,4,9,2,3,2,2,2,2,3,2,1,2,2,1
9410,20230619,0,1,1,3,2,2,2,2,2,2,2,2,2,2,2
9411,20230619,1,4,10,3,2,2,2,2,2,2,2,2,2,2,2
9412,20230619,1,3,7,2,2,2,2,3,2,2,2,2,2,2,1
9414,20230619,1,3,8,4,2,2,4,2,2,3,3,3,2,3,0
9415,20230619,1,4,1,4,2,2,2,2,2,2,2,2,2,3,3
9416,20230619,1,4,15,3,0,0,2,0,2,0,0,0,0,2,3
9417,20230619,1,1,15,4,3,2,2,2,2,2,2,2,2,3,3
9418,20230619,0,1,14,2,2,2,2,2,2,2,2,2,2,3,2
9419,20230619,0,2,0,3,2,2,3,2,2,3,3,2,2,2,1
9420,20230619,1,4,10,2,2,3,3,2,2,3,2,3,3,3,2
9421,20230619,1,3,8,3,2,1,3,3,2,1,1,1,1,2,4
9422,20230619,1,0,5,2,4,3,4,1,1,1,4,4,1,1,4
9423,20230619,1,0,4,4,4,3,3,3,0,0,3,0,3,2,4
9424,20230619,1,0,7,2,2,2,3,2,1,1,1,3,1,2,3
9425,20230619,1,4,1,2,2,1,3,3,2,2,3,3,3,3,2
9426,20230619,0,1,1,3,2,0,4,0,0,0,0,3,0,4,3
9427,20230619,1,2,5,3,3,3,2,2,2,2,2,2,2,3,0
9428,20230619,1,1,3,2,3,2,3,3,2,2,2,2,2,2,3
9429,20230619,1,2,11,4,3,3,3,3,3,2,2,2,2,2,4
9430,20230619,1,4,1,1,1,3,2,2,2,2,3,3,3,4,4
9431,20230619,1,0,12,3,3,3,3,2,2,2,2,2,2,3,3
9432,20230619,0,2,2,2,1,2,4,1,0,3,2,1,0,1,2
9433,20230619,1,2,1,3,2,2,1,1,1,1,1,1,1,2,1
9434,20230619,0,1,1,2,1,1,3,1,1,1,1,2,0,2,3
9435,20230619,1,2,1,3,2,0,1,3,1,1,4,4,4,4,0
9436,20230619,1,1,14,1,2,3,3,2,0,2,1,2,1,3,4
9437,20230619,1,2,1,1,2,2,3,2,2,2,2,2,2,3,3
9438,20230619,1,4,1,2,0,2,3,0,0,0,0,0,0,2,0
9439,20230619,1,4,15,3,3,3,2,2,2,1,1,3,3,2,2
9440,20230619,1,1,3,2,2,2,2,2,2,2,2,2,2,2,3
9441,20230619,1,4,5,4,1,1,1,0,0,0,0,0,0,2,1
9442,20230619,0,1,7,1,2,2,2,2,2,2,2,2,2,2,3
9443,20230619,1,2,0,2,3,3,2,3,3,3,3,3,3,2,3
9444,20230619,0,3,15,2,3,3,2,2,2,2,2,2,2,3,3
9445,20230619,0,4,8,1,3,2,3,2,2,2,2,3,2,2,2
9446,20230619,0,4,11,3,1,3,1,2,3,2,1,1,1,3,2
9447,20230619,0,4,2,3,2,3,3,2,1,3,2,2,2,2,4
9448,20230619,1,4,15,2,3,2,4,2,2,3,2,2,2,3,2
9449,20230619,1,1,3,3,4,3,2,3,2,0,1,2,0,3,3
9450,20230619,1,1,2,2,3,3,2,1,2,2,2,3,3,3,3
